,,,
Pokemon ID,Game,Language,Description
38,31,9,"According to an enduring legend, nine noble saints were united and reincarnated as this Pokémon."
39,31,9,Uses its cute round eyes to enrapture its foe. It then sings a pleasing melody that lulls the foe to sleep.
40,31,9,"Its body is very elastic. By inhaling deeply, it can continue to inflate itself without limit."
41,31,9,Emits ultrasonic cries while it flies. They act as a sonar used to check for objects in its way.
42,31,9,"It attacks in a stealthy manner, without warning. Its sharp fangs are used to bite and to suck blood."
43,31,9,"It may be mistaken for a clump of weeds. If you try to yank it out of the ground, it shrieks horribly."
44,31,9,"Smells incredibly foul! However, around one out of a thousand people enjoy sniffing its nose-bending stink."
45,31,9,Flaps its broad flower petals to scatter its poisonous pollen. The flapping sound is very loud.
46,31,9,Burrows under the ground to gnaw on tree roots. The mushrooms on its back absorb most of the nutrition.
47,31,9,The bug host is drained of energy by the mushroom on its back. The mushroom appears to do all the thinking.
48,31,9,"Its large eyes act as radar. In a bright place, you can see that they are clusters of many tiny eyes."
49,31,9,The powdery scales on its wings are hard to remove from skin. They also contain poison that leaks out on contact.
50,31,9,"It prefers dark places. It spends most of its time underground, though it may pop up in caves."
51,31,9,A team of triplets that can burrow to a depth of 60 miles. It’s reported that this triggers an earthquake.
52,31,9,Appears to be more active at night. It loves round and shiny things. It can’t stop itself from picking them up.
53,31,9,The gem in its forehead glows on its own! It walks with all the grace and elegance of a proud queen.
54,31,9,"Always tormented by headaches. It uses psychic powers, but whether it intends to do so is not known."
55,31,9,"Its long, slim limbs end in broad flippers. They are used for swimming gracefully in lakes."
56,31,9,An agile Pokémon that lives in trees. It angers easily and will not hesitate to attack anything.
57,31,9,It stops being angry only when nobody else is around. To view this moment is very difficult.
58,31,9,"A Pokémon with a friendly nature. However, it will bark fiercely at anything invading its territory."
59,31,9,A legendary Pokémon in the East. Many people are charmed by the grace and beauty of its running.
60,31,9,The direction of the spiral on the belly differs by area. It is more adept at swimming than walking.
61,31,9,"Under attack, it uses its belly spiral to put the foe to sleep. It then makes its escape."
62,31,9,Swims powerfully using all the muscles in its body. It can even overtake world-class swimmers.
63,31,9,"Sleeps 18 hours a day. If it senses danger, it will teleport itself to safety even as it sleeps."
64,31,9,"Many odd things happen if this Pokémon is close by. For example, it makes clocks run backward."
65,31,9,A Pokémon that can memorize anything. It never forgets what it learns—that’s why this Pokémon is smart.
66,31,9,Very powerful in spite of its small size. Its mastery of many types of martial arts makes it very tough.
67,31,9,"The belt around its waist holds back its energy. Without it, this Pokémon would be unstoppable."
68,31,9,"One arm alone can move mountains. Using all four arms, this Pokémon fires off awesome punches."
69,31,9,Prefers hot and humid places. It ensnares tiny bugs with its vines and devours them.
70,31,9,"When hungry, it swallows anything that moves. Its hapless prey is dissolved by strong acids."
71,31,9,"Lures prey with the sweet aroma of honey. Swallowed whole, the prey is dissolved in a day, bones and all."
72,31,9,It can sometimes be found all dry and shriveled up on a beach. Toss it back into the sea to revive it.
73,31,9,Its 80 tentacles can stretch and contract freely. They wrap around prey and weaken it with poison.
74,31,9,"Commonly found near mountain trails and the like. If you step on one by accident, it gets angry."
75,31,9,"Often seen rolling down mountain trails. Obstacles are just things to roll straight over, not avoid."
76,31,9,"Once it sheds its skin, its body turns tender and whitish. Its hide hardens when it’s exposed to air."
77,31,9,Capable of jumping incredibly high. Its hooves and sturdy legs absorb the impact of a hard landing.
78,31,9,"Just loves to run. If it sees something faster than itself, it will give chase at top speed."
79,31,9,Incredibly slow and sluggish. It is quite content to loll about without worrying about the time.
80,31,9,"Lives lazily by the sea. If the Shellder on its tail comes off, it becomes a Slowpoke again."
81,31,9,It is hatched with the ability to defy gravity. It floats while emitting powerful electromagnetic waves.
82,31,9,"Generates strange radio signals. It raises the temperature by 3.6 degrees Fahrenheit within 3,300 feet."
83,31,9,"They live where reedy plants grow. Farfetch’d are rarely seen, so it’s thought their numbers are decreasing."
84,31,9,"Its short wings make flying difficult. Instead, this Pokémon runs at high speed on developed legs."
85,31,9,One of Doduo’s two heads splits to form a unique species. It runs close to 40 mph in prairies.
86,31,9,Loves freezing-cold conditions. Relishes swimming in a frigid climate of around 14 degrees Fahrenheit.
87,31,9,"Its entire body is a snowy white. Unharmed by even intense cold, it swims powerfully in icy waters."
88,31,9,Made of congealed sludge. It smells too putrid to touch. Even weeds won’t grow in its path.
89,31,9,"Smells so awful, it can cause fainting. Through degeneration of its nose, it lost its sense of smell."
90,31,9,"The shell can withstand any attack. However, when it is open, the tender body is exposed."
91,31,9,"For protection, it uses its harder-than-diamond shell. It also shoots spikes from the shell."
92,31,9,"Said to appear in decrepit, deserted buildings. It has no real shape, as it appears to be made of a gas."
93,31,9,"By licking, it saps the victim’s life. It causes shaking that won’t stop until the victim’s demise."
94,31,9,A Gengar is close by if you feel a sudden chill. It may be trying to lay a curse on you.
95,31,9,Burrows at high speed in search of food. The tunnels it leaves are used as homes by Diglett.
96,31,9,"If you sleep by it all the time, it will sometimes show you dreams it had eaten in the past."
97,31,9,Avoid eye contact if you come across one. It will try to put you to sleep by using its pendulum.
98,31,9,"Its pincers are superb weapons. They sometimes break off during battle, but they grow back fast."
99,31,9,"One claw grew massively and is as hard as steel. It has 10,000-horsepower strength. However, it is too heavy."
100,31,9,It is said to camouflage itself as a Poké Ball. It will self-destruct with very little stimulus.
101,31,9,Stores electrical energy inside its body. Even the slightest shock could trigger a huge explosion.
102,31,9,The heads attract each other and spin around. There must be six heads for it to maintain balance.
103,31,9,Its cries are very noisy. This is because each of the three heads thinks about whatever it likes.
